Headline,Body ID,Stance
"No, Pumpkin Spice Condoms Are Not A Real Thing",1832,unrelated
"Israel opens dams, floods Gaza",1832,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,1832,unrelated
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",1832,unrelated
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,1832,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,1832,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1832,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1832,unrelated
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,1832,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,1832,unrelated
Pope Francis turns out not to have made pets in heaven comment,1832,agree
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,1832,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',1832,unrelated
Video messaging service verifies timing of CNN audio recording,1832,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,1832,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,1832,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1832,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",1832,unrelated
NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,1832,disagree
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1832,unrelated
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",1832,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,1832,unrelated
Audio recording allegedly captures moment Michael Brown was shot,1832,unrelated
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,1832,unrelated
"It was me! Student, 19, reveals SHE was the Teletubbies' giggling baby in the sky - and was paid just £250 and a box of toys",1832,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",1832,unrelated
Comcast Says You Can Keep Your Tor,1832,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,1832,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1832,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,1832,unrelated
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",1832,unrelated
Meet The College Student Who Claims She Was The ‘Teletubbies’ Sun Baby,1832,unrelated
"Audio captured at time of Michael Brown shooting, company says",1832,unrelated
The baby from Teletubbies reveals herself,1832,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,1832,unrelated
Alleged audio of Michael Brown shooting released,1832,unrelated
Airport worker strips naked at security scanner in protest against guards,1832,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,1832,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,1832,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",1832,unrelated
Vladimir Putin Bird Poop Video is Fake,1832,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1832,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1832,unrelated
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,1832,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,1832,unrelated
Michael Brown shooting audio caught on tape?,1832,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,1832,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1832,unrelated
"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",1832,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,1832,unrelated
This College Student Claims She Was The 'Teletubbies' Sun Baby,1832,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1832,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,1832,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1832,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,1832,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1832,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,1832,unrelated
Animal lovers abuzz over pope’s comments that 'paradise is open to all of God’s creatures',1832,disagree
Christian Bale quits Steve Jobs movie,1832,unrelated
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",1832,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",1832,unrelated
Audio may have captured Michael Brown shooting,1832,unrelated
The news of Cesar Millan's death is false,1832,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",1832,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",1832,unrelated
Texas City plumber's truck ends up in Syrian war,1832,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1832,unrelated
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",1832,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,1832,unrelated
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,1832,disagree
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,1832,unrelated
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,1832,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1832,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1832,unrelated
"Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",1832,disagree
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,1832,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1832,unrelated
Report: Possible audio tape of Michael Brown shooting,1832,unrelated
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,1832,unrelated
Vladimir Putin’s Motorcade Looks Like A Massive Knob,1832,unrelated
Alleged audio of Michael Brown shooting has surfaced,1832,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,1832,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,1832,unrelated
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,1832,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1832,unrelated
Matt Taibbi on leave of absence from First Look Media,853,unrelated
"If you really believed Colorado KFCs were selling pot, here’s a reality check",853,unrelated
Matt Taibbi Disappears From Omidyar’s First Look Media,853,unrelated
"Oh Hey, Paul Rudd Was One Of The Dallas Airport Homophobe Heroes, No Big",853,unrelated
"No, That Wasn’t Paul Rudd Tackling an Airport Homophobe",853,unrelated
Did Paul Rudd Help Take Down Dallas Airport Homophobe?,853,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",853,unrelated
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,853,unrelated
Dog found abandoned at Scottish train station with suitcase of belongings,853,unrelated
Matt Taibbi takes a leave of absence from First Look Media,853,unrelated
Paul Rudd Helped Tackle A Violent Homophobe So That’s Another Reason To Love Him [UPDATE],853,unrelated
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,853,unrelated
"Taibbi takes time out from First Look after “disagreements.” Can I publish our emails now, Matt?",853,unrelated
"Whoa, Paul Rudd Was One of the Airport Heroes Who Took Down the Homophobe",853,unrelated
Speeding Up ‘Seinfeld’ For Younger Viewers,853,agree
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1948,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1948,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,1948,unrelated
Google Grows With $1.6 Billion in California Office Deals,1948,unrelated
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1948,unrelated
A Predator Drone Has Reportedly Been Spotted Circling Above ISIS's Capital City,1948,unrelated
WHO investigates media reports ISIS fighters contracted Ebola,1948,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,1948,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1948,unrelated
"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1948,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1948,unrelated
"Nun gives birth, intends to keep baby",1948,unrelated
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,1948,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,1948,unrelated
"No, a bird didn't poop on Vladimir Putin",1948,unrelated
Daash Ebola transferred to Mosul {Google Translate],1948,unrelated
ISIS fighters ‘have contracted Ebola’,1948,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1948,discuss
Amazon to Open First Brick-and-Mortar Site,1948,unrelated
"A message from Jim's mom, Diane Foley:",1948,discuss
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,1948,unrelated
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1948,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1948,discuss
ISIL allegedly kills US journalist in video,1948,discuss
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1948,unrelated
Iraqi media says ISIS militants have contracted Ebola,1948,unrelated
ISIS supporters mourn death of ‘youngest fighter’,1948,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1948,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1948,discuss
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,1948,unrelated
Isis militants claim to have killed US journalist James Foley,1948,discuss
"Managua explosion not a meteorite, NASA suggests",1948,unrelated
Was Heart-Tugging Viral Video Of Generous Homeless Man All A Hoax?,1948,unrelated
Islamic State claims to have beheaded American journalist,1948,discuss
Islamic State claims it executed American photojournalist James Foley,1948,discuss
Homeless man receives $100... then shocks everyone with how he spends it,1948,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,1948,unrelated
"Gold Apple Watch Edition Could Cost As Much As $1,200",1948,unrelated
Mexico prosecutor: Students not in 1st mass graves,1948,unrelated
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,1948,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,1948,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,1948,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,1948,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,1948,discuss
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,1948,unrelated
James Foley remembered as 'brave and tireless' journalist,1948,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1948,unrelated
Chugging eggnog at office party lands man in hospital,1948,unrelated
ISIS leader ‘killed’ in US airstrikes,1948,unrelated
ISIS Militants Allegedly Contracted Ebola,1948,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,1948,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1948,discuss
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1948,unrelated
"Amazon to launch first brick-and-mortar store, report says",1948,unrelated
Questions raised over Nicaragua 'meteorite',1948,unrelated
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,1948,unrelated
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,1948,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1948,discuss
SEE IT: California homeless man uses $100 gift to give food to others,1948,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,1948,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1948,unrelated
Video shows ISIL beheading of photojournalist James Foley,1948,discuss
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",1948,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,1948,unrelated
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,1948,unrelated
